consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3691,535.1439,n,4.7367,,0,0,0,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.145,537.1018,n,1.9377,,0,1,1,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1027,538.6766,n,1.5556,,0,2,2,24,1,25,Isabel Allende,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6773,540.1341,y,1.4417,,0,3,3,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.1349,540.8091,y,0.6598,,0,4,4,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.81,542.1101,n,1.2879,,0,5,5,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.111,543.3933,y,1.2653,,0,6,6,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3944,545.1433,y,1.7345,,0,7,7,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1443,547.56,y,2.4016,,0,8,8,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.561,548.9935,y,1.4136,,0,9,9,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.9945,549.9935,n,0.9851,,0,10,10,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.9944,551.5432,n,1.5377,,0,11,11,85,1,86,Aimee Dorr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.544,552.5931,y,1.0321,,0,12,12,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.5938,554.1758,y,1.5673,,0,13,13,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.1778,555.1094,n,0.9189,,0,14,14,92,1,93,Peter Rigg,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.1107,556.8597,n,1.7409,,0,15,15,0,1,1,Saul Bellow,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8607,558.1265,n,1.2487,,0,16,16,37,1,38,Jane Smiley,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.1275,558.9265,y,0.7838,,0,17,17,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9275,560.2931,n,1.3588,,0,18,18,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2942,561.8265,y,1.5164,,0,19,19,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.8275,562.8256,n,0.9834,,0,20,20,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.8265,563.5182,y,0.6827,,0,21,21,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.519,564.6597,y,1.1341,,0,22,22,53,1,54,Elliot Blass,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6609,565.5597,n,0.8822,,0,23,23,80,1,81,Harrison Boldt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5607,567.6435,n,2.0756,,0,24,24,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.6445,569.0433,y,1.3824,,0,25,25,91,1,92,Steve Yussen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0443,569.7266,y,0.6655,,0,26,26,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.7277,570.7352,y,0.9944,,0,27,27,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7361,571.5432,n,0.7956,,0,28,28,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5442,572.2766,y,0.719,,0,29,29,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.2776,572.9685,y,0.6771,,0,30,30,22,1,23,Harper Lee,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.9692,573.7266,y,0.7482,,0,31,31,41,1,42,Tom Clancy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7276,575.4599,n,1.719,,0,32,32,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.461,576.2766,n,0.7982,,0,33,33,95,1,96,Hugh Lytton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.2777,577.2185,n,0.9297,,0,34,34,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2194,578.0266,n,0.7962,,0,35,35,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0276,578.7434,y,0.7021,,0,36,36,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.7444,579.5013,y,0.7439,,0,37,37,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5022,580.9433,y,1.4307,,0,38,38,17,1,18,Joyce Carol Oates,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9445,582.0426,n,1.0796,,0,39,39,16,1,17,James Joyce,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0438,582.7099,y,0.6553,,0,40,40,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.7108,583.8432,y,1.1183,,0,41,41,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8441,584.4923,n,0.6375,,0,42,42,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4935,585.2681,y,0.7629,,0,43,43,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.2689,586.8265,n,1.5496,,0,44,44,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.8274,587.4097,n,0.5649,,0,45,45,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4106,588.3263,y,0.908,,0,46,46,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.3275,589.1097,n,0.7696,,0,47,47,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1105,589.7598,n,0.6358,,0,48,48,11,1,12,Salman Rushdie,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.7606,590.3431,y,0.5737,,0,49,49,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3441,591.5098,y,1.1543,,0,50,50,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.5109,592.1099,n,0.5868,,0,51,51,50,1,51,Christopher Barr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.1109,593.0589,n,0.9372,,0,52,52,19,1,20,Michael Ondaatje,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0599,593.6596,y,0.5879,,0,53,53,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.6607,594.7431,n,1.0704,,0,54,54,81,1,82,Hilda Borko,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.7442,595.343,y,0.5847,,0,55,55,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3439,595.735,n,0.3812,,0,56,56,79,1,80,Dale Blyth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.7357,596.4099,n,0.6653,,0,57,57,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4109,597.0181,n,0.5944,,0,58,58,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.019,597.785,n,0.7547,,0,59,59,18,1,19,Nora Ephron,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7858,598.8098,y,1.0129,,0,60,60,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.8106,599.6434,n,0.8211,,0,61,61,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.6444,600.5265,y,0.8713,,0,62,62,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.5276,601.1762,n,0.6391,,0,63,63,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.1771,602.1596,n,0.9722,,0,64,64,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1604,603.0931,y,0.9235,,0,65,65,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0942,603.6349,n,0.5267,,0,66,66,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.6357,604.4764,n,0.8302,,0,67,67,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4771,605.1421,y,0.6577,,0,68,68,87,1,88,Martin Ford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.1432,605.493,n,0.3369,,0,69,69,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4938,606.2432,n,0.7376,,0,70,70,70,1,71, K. Warner Schaie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.244,607.1516,y,0.8968,,0,71,71,56,1,57,Suzanne Clarkson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1526,607.4088,n,0.2452,,0,72,72,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4099,608.0683,n,0.6475,,0,73,73,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.069,608.9926,n,0.9153,,0,74,74,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9938,609.7099,y,0.7019,,0,75,75,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.7111,609.9598,n,0.2369,,0,76,76,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9609,610.5015,n,0.5264,,0,77,77,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5024,611.2183,y,0.7048,,0,78,78,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.2192,625.0598,n,13.8295,,0,79,79,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0607,626.2349,y,1.1531,,0,80,80,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90310,001,2026-04-21_12h32.05.321,DFv2,2026.1.1,MacIntel,117.6470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.2359,627.6517,y,1.3979,,0,81,81,51,1,52,Lauren Benjamin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
