consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q5.text3,language_background_q.block_1/Q4_a,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q13-Comment,language_background_q.block_1/Q14,language_background_q.block_1/Q15,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q39,language_background_q.block_1/Q40,language_background_q.block_1/Q41,language_background_q.block_1/Q42,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
"[""Item 1""]",90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,3,,18.053,18.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,18.0534,63.8962,space,45.8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,63.9228,69.3961,0,0,0,37,1,38,LAMENT,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,69.3974,74.8945,0,1,1,12,1,13,CUTTING,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,74.8955,80.3953,0,2,2,13,1,14,MASTER,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,80.3962,85.8949,0,3,3,7,1,8,FARTHER,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,85.8956,91.3943,0,4,4,5,1,6,SPEECH,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,91.3953,96.8954,0,5,5,24,1,25,AFFABLE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,96.8964,102.395,0,6,6,18,1,19,CULTURE,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,102.3961,107.8941,0,7,7,44,1,45,PATHOS,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,107.895,113.3949,0,8,8,25,1,26,AMPLIFY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,113.396,118.8949,0,9,9,15,1,16,EXAMINE,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,118.8961,124.3947,0,10,10,32,1,33,ESCHEW,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,124.3959,129.894,0,11,11,35,1,36,INANE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,129.8948,135.3948,0,12,12,8,1,9,COATING,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,135.3956,140.8939,0,13,13,21,1,22,SWITCH,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,140.8953,146.3945,0,14,14,3,1,4,SOMEHOW,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,146.3953,151.8944,0,15,15,45,1,46,PAUCITY,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,151.8955,157.3934,0,16,16,14,1,15,LEGAL,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,157.3945,162.8943,0,17,17,9,1,10,LISTEN,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,162.8952,168.3943,0,18,18,47,1,48,PROBITY,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,168.3952,173.8941,0,19,19,38,1,39,LEVITY,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,173.895,179.3942,0,20,20,17,1,18,RURAL,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,179.3951,184.8941,0,21,21,2,1,3,ASSUME,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,184.8952,190.394,0,22,22,6,1,7,COOLING,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,190.3948,195.8939,0,23,23,16,1,17,SUPPER,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,195.8948,201.3939,0,24,24,46,1,47,PENSIVE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,201.3949,206.8938,0,25,25,11,1,12,LIBERTY,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,206.895,212.3933,0,26,26,34,1,35,GARNER,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,212.3944,217.8937,0,27,27,23,1,24,WAGON,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,217.8946,223.3935,0,28,28,31,1,32,ENMITY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,223.3944,228.8935,0,29,29,42,1,43,OPULENT,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,228.8945,234.3934,0,30,30,28,1,29,COPIOUS,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,234.3945,239.8935,0,31,31,0,1,1,DEPTH,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,239.8946,245.3935,0,32,32,41,1,42,NUANCE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,245.3945,250.8932,0,33,33,43,1,44,ORNATE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,250.8942,256.3926,0,34,34,30,1,31,DETER,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,256.3934,261.8921,0,35,35,26,1,27,ASTUTE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,261.8932,267.3932,0,36,36,10,1,11,THREW,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,267.3941,272.893,0,37,37,22,1,23,GUARD,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,272.8938,278.3929,0,38,38,36,1,37,INSIPID,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,278.3939,283.8929,0,39,39,39,1,40,MYOPIC,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,283.8937,289.3923,0,40,40,33,1,34,FICKLE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,289.3931,294.8928,0,41,41,27,1,28,CANDOR,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,294.8937,300.3926,0,42,42,1,1,2,CLOSER,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,300.3936,305.8928,0,43,43,29,1,30,DEPLORE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,305.8936,311.3925,0,44,44,20,1,21,FICTION,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,311.3934,316.8925,0,45,45,4,1,5,QUEEN,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,316.8934,322.3925,0,46,46,40,1,41,NASCENT,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,322.3933,327.8923,0,47,47,19,1,20,MOTION,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,327.8995,374.4501,space,46.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,374.4569,379.7335,m,4.2573,,0,0,0,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,29,REMORSE,hard,,,,,,,,379.7344,383.1909,m,2.434,,0,1,1,28,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,383.1919,385.55,z,1.3419,,0,2,2,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,385.5509,400.3999,m,13.8248,,0,3,3,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,400.4007,410.058,z,8.633,,0,4,4,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,39,EPITOME,hard,,,,,,,,410.0587,413.7579,m,2.6752,,0,5,5,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,413.7586,415.8662,z,1.0822,,0,6,6,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,415.8668,418.1828,z,1.2916,,0,7,7,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,55,COOLING,easy,,,,,,,,418.1836,420.0662,z,0.8568,,0,8,8,54,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,420.0669,421.9078,z,0.8161,,0,9,9,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,421.9085,423.6995,z,0.7674,,0,10,10,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,423.7004,425.7328,m,1.0104,,0,11,11,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,425.7336,427.7328,m,0.976,,0,12,12,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,44,PARAGON,hard,,,,,,,,427.7335,439.1326,m,10.377,,0,13,13,43,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,439.1333,442.291,m,2.1324,,0,14,14,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,2,SOFTLY,easy,,,,,,,,442.292,444.6493,m,1.3324,,0,15,15,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,26,PUERILE,hard,,,,,,,,444.65,448.2574,m,2.5857,,0,16,16,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,42,MOLLIFY,hard,,,,,,,,448.2583,450.5075,m,1.2251,,0,17,17,41,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90950,001,2026-04-21_14h50.39.114,DFv2,2026.1.1,MacIntel,120.4819277,,,,,,,,,,,,,,,,,48,REBUKE,hard,,,,,,,,450.5082,454.0991,m,2.565,,0,18,18,47,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
