consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q11,language_background_q.block_1/Q58,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q59,language_background_q.block_1/Q53,language_background_q.block_1/Q48,language_background_q.block_1/Q47,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q17,language_background_q.block_1/Q12,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,708.0765,709.791,z,0.6798,,0,91,91,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,89,NASCENT,hard,,,,,,,,709.7921,712.0076,m,1.1805,,0,92,92,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,712.0088,714.1252,m,1.0818,,0,93,93,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,67,CULTURE,easy,,,,,,,,714.1265,716.3412,z,1.1804,,0,94,94,66,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,38,COERCE,hard,,,,,,,,716.3418,718.6252,m,1.2612,,0,95,95,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.6258,737.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.2207,739.4256,n,2.1857,,0,0,0,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.4271,740.4919,n,1.0402,,0,1,1,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.4932,744.3585,n,3.8431,,0,2,2,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.3601,746.2085,n,1.8342,,0,3,3,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.2096,747.3252,n,1.0947,,0,4,4,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.3266,749.6084,n,2.2608,,0,5,5,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.6098,750.6751,n,1.0399,,0,6,6,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.6765,753.6242,n,2.9289,,0,7,7,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6257,754.7749,n,1.1387,,0,8,8,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7762,755.9745,n,1.1886,,0,9,9,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9757,757.6416,n,1.6559,,0,10,10,51,1,52,Lauren Benjamin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6426,758.4418,n,0.7799,,0,11,11,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.4434,759.7084,n,1.2515,,0,12,12,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.7096,760.9743,n,1.244,,0,13,13,24,1,25,Isabel Allende,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9755,761.6083,n,0.6234,,0,14,14,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6095,763.8575,n,2.2331,,0,15,15,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.8586,764.4751,n,0.5982,,0,16,16,79,1,80,Dale Blyth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.4763,766.0587,n,1.5754,,0,17,17,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.06,767.7917,n,1.7166,,0,18,18,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.7928,768.6583,n,0.8445,,0,19,19,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.6594,768.8583,n,0.1805,,0,20,20,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.8597,769.2742,n,0.4003,,0,21,21,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.2753,769.6586,n,0.3644,,0,22,22,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.66,769.9584,n,0.2807,,0,23,23,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.9597,770.1909,n,0.2151,,0,24,24,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.192,770.475,n,0.2643,,0,25,25,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.4762,770.7749,n,0.2917,,0,26,26,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.7759,771.7083,n,0.9118,,0,27,27,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.7096,772.2083,n,0.4797,,0,28,28,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.2096,774.5251,n,2.2959,,0,29,29,37,1,38,Jane Smiley,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.5264,775.7407,n,1.196,,0,30,30,92,1,93,Peter Rigg,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.7419,778.2074,n,2.447,,0,31,31,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.2085,779.4083,n,1.1814,,0,32,32,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.4096,780.5082,n,1.0905,,0,33,33,53,1,54,Elliot Blass,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.5093,781.2589,n,0.7419,,0,34,34,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.2604,782.8241,n,1.5455,,0,35,35,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.8254,783.8417,n,0.994,,0,36,36,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.8433,784.3575,n,0.4947,,0,37,37,10,1,11,Vladimir Nabokov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3587,784.7252,n,0.3584,,0,38,38,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.7261,784.9083,n,0.1737,,0,39,39,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.9094,785.1076,n,0.1903,,0,40,40,87,1,88,Martin Ford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.1086,785.2915,n,0.1755,,0,41,41,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.2925,785.4746,n,0.1746,,0,42,42,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4757,785.6578,n,0.1628,,0,43,43,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.659,785.8416,n,0.1633,,0,44,44,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.8429,786.0418,n,0.1785,,0,45,45,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0431,786.2241,n,0.1621,,0,46,46,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2251,786.375,n,0.1302,,0,47,47,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.3763,786.5417,n,0.147,,0,48,48,65,1,66,Alex Lumsden,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.543,787.1574,n,0.5977,,0,49,49,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.1585,787.3417,n,0.1622,,0,50,50,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.3431,787.5084,n,0.1454,,0,51,51,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5097,787.675,n,0.1457,,0,52,52,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6762,787.875,n,0.1789,,0,53,53,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8764,788.6741,n,0.7787,,0,54,54,81,1,82,Hilda Borko,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6753,789.3417,n,0.6573,,0,55,55,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.3428,790.3073,n,0.9456,,0,56,56,70,1,71, K. Warner Schaie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.3084,791.1251,n,0.7984,,0,57,57,22,1,23,Harper Lee,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1264,791.8916,n,0.7575,,0,58,58,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.8925,793.0408,n,1.1293,,0,59,59,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0423,793.9749,n,0.9115,,0,60,60,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.9762,794.5914,n,0.6068,,0,61,61,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.5925,796.475,n,1.8631,,0,62,62,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.4764,797.0407,n,0.5508,,0,63,63,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0417,797.7583,n,0.7008,,0,64,64,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.7596,798.2407,n,0.4624,,0,65,65,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.242,799.0583,n,0.7954,,0,66,66,32,1,33,Raymond Chandler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0596,799.4916,n,0.411,,0,67,67,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.493,799.8416,n,0.3293,,0,68,68,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.843,800.6583,n,0.7961,,0,69,69,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.6596,804.0906,n,3.4224,,0,70,70,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.0918,804.6083,n,0.4981,,0,71,71,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.6096,804.8251,n,0.1968,,0,72,72,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
