consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training1.started,training1.stopped,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials1.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,language_background_q.block_1/Q60,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.6739,990.1056,y,1.4108,,0,85,85,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.107,991.4725,y,1.3559,,0,86,86,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.4737,992.6058,y,1.1159,,0,87,87,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.6072,993.8048,n,1.1791,,0,88,88,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.8061,995.3055,y,1.4791,,0,89,89,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.307,997.1552,y,1.8349,,0,90,90,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.1557,997.9722,y,0.8008,,0,91,91,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.9735,999.6056,y,1.6121,,0,92,92,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.6069,1000.8382,y,1.209,,0,93,93,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.8395,1001.8056,y,0.9493,,0,94,94,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.807,1002.688,n,0.8637,,0,95,95,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.6892,1003.7046,n,0.9965,,0,96,96,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.7057,1004.8547,n,1.1351,,0,97,97,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.8561,1006.2224,n,1.3461,,0,98,98,19,1,20,Michael Ondaatje,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.2237,1007.9057,n,1.6635,,0,99,99,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.9063,1029.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,1029.7169,1034.2729,y,4.5358,,0,0,0,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,1034.2745,1036.2392,y,1.9393,,0,1,1,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,1036.2405,1037.1392,y,0.8815,,0,2,2,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,1037.1406,1039.689,y,2.5288,,0,3,3,62,1,wrought,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1039.6905,1042.906,n,3.1919,,0,4,4,1,1,denial,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,1042.9075,1044.2054,y,1.2762,,0,5,5,10,1,hurricane,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,1044.2068,1047.3225,n,3.0958,,0,6,6,25,1,exprate,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,1047.3237,1050.1727,n,2.8246,,0,7,7,59,1,quirty,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,1050.1739,1052.7392,y,2.5406,,0,8,8,15,1,festivity,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,1052.7404,1055.4892,y,2.7284,,0,9,9,19,1,shin,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,1055.4905,1056.8725,y,1.3721,,0,10,10,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,1056.8737,1057.5728,y,0.6908,,0,11,11,16,1,screech,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,1057.5741,1061.1893,y,3.5954,,0,12,12,44,1,abergy,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1061.1907,1063.0394,y,1.8361,,0,13,13,4,1,scornful,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,1063.0409,1064.4226,y,1.3611,,0,14,14,53,1,censorship,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,1064.4238,1068.3051,n,3.8598,,0,15,15,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1068.3061,1070.9059,n,2.5779,,0,16,16,0,1,platery,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,1070.9072,1075.073,n,4.1553,,0,17,17,51,1,destription,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,1075.0742,1076.956,y,1.8606,,0,18,18,54,1,celestial,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,1076.9574,1079.3722,n,2.3953,,0,19,19,57,1,pulsh,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,1079.3732,1080.8395,y,1.4446,,0,20,20,48,1,scholar,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,1080.8408,1084.1894,y,3.3278,,0,21,21,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,1084.191,1085.0895,y,0.8759,,0,22,22,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,1085.0908,1087.5061,n,2.3954,,0,23,23,45,1,proom,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,1087.5074,1090.5395,n,3.0092,,0,24,24,35,1,interfate,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,1090.5406,1092.656,y,2.094,,0,25,25,50,1,fellick,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,1092.6572,1093.5557,y,0.8777,,0,26,26,38,1,fray,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,1093.5569,1096.6396,y,3.0632,,0,27,27,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,1096.641,1097.7389,y,1.0741,,0,28,28,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,1097.7402,1099.0562,y,1.2996,,0,29,29,61,1,listless,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,1099.0575,1100.0064,y,0.9408,,0,30,30,55,1,rascal,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,1100.0076,1102.0228,n,1.9951,,0,31,31,56,1,purrage,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,1102.0242,1103.5728,y,1.5382,,0,32,32,14,1,breeding,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,1103.574,1107.673,y,4.0782,,0,33,33,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,1107.6744,1109.406,y,1.7202,,0,34,34,21,1,spaunch,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,1109.4066,1110.1063,y,0.6814,,0,35,35,9,1,lofty,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1110.1074,1112.2722,n,2.1467,,0,36,36,3,1,mensible,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,1112.2734,1113.6388,y,1.3442,,0,37,37,49,1,turtle,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,1113.64,1116.0889,y,2.4299,,0,38,38,24,1,recipient,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,1116.0901,1116.7897,y,0.678,,0,39,39,20,1,fluid,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,1116.791,1118.0565,n,1.2462,,0,40,40,34,1,kilp,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1118.058,1118.8747,y,0.7939,,0,41,41,2,1,generic,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,1118.8759,1123.2224,y,4.3275,,0,42,42,12,1,alberation,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,1123.2237,1124.9065,y,1.6605,,0,43,43,22,1,allied,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,1124.9079,1125.6893,y,0.7622,,0,44,44,11,1,flaw,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,1125.6907,1127.9066,n,2.1969,,0,45,45,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1127.9079,1131.0729,y,3.1423,,0,46,46,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,1131.0743,1132.5399,y,1.4422,,0,47,47,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,1132.5412,1135.9066,n,3.3446,,0,48,48,39,1,crumper,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,1135.908,1138.1734,y,2.2406,,0,49,49,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,1138.1747,1141.5558,n,3.3598,,0,50,50,18,1,plaudate,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,1141.5571,1142.4395,y,0.8648,,0,51,51,41,1,majestic,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,1142.4409,1145.2565,y,2.795,,0,52,52,8,1,moonlit,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,1145.2578,1146.5732,n,1.2929,,0,53,53,60,1,pudour,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,1146.5746,1147.3898,y,0.7941,,0,54,54,17,1,savoury,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,1147.3912,1148.4054,y,0.9991,,0,55,55,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,1148.4067,1152.1899,n,3.7748,,0,56,56,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,1152.1914,1153.0057,y,0.79,,0,57,57,58,1,muddy,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,1153.0069,1154.2066,y,1.1806,,0,58,58,23,1,slain,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,1154.208,1155.3898,y,1.1587,,0,59,59,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,1155.3908,1156.1567,y,0.7473,,0,60,60,36,1,hasty,Y,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,1156.1582,1161.4235,y,5.2476,,0,61,61,32,1,skave,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,1161.4249,1162.6568,n,1.2075,,0,62,62,42,1,magrity,N,,,,,,,,,,,,,,,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,9,9,9,9,0,Rarely,"[""neighbors_community""]",No,bachelors,24,looks good to me!,,,,,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.2527,1338.5088,space,4.2338,
,643907,001,2026-04-14_20h54.51.104,DFv2,2026.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
