consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training4.started,training4.stopped,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,trials4.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q4_a,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q13-Comment,language_background_q.block_1/Q14,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
"[""Item 1""]",206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,4,,39.5093,39.5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,39.5097,42.1055,space,2.5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,42.1354,47.6049,0,0,0,31,1,32,ENMITY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,47.6067,53.1046,0,1,1,23,1,24,WAGON,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,53.1065,58.6047,0,2,2,12,1,13,CUTTING,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,58.6062,64.1046,0,3,3,19,1,20,MOTION,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,64.1063,69.6047,0,4,4,27,1,28,CANDOR,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,69.6065,75.1048,0,5,5,4,1,5,QUEEN,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,75.1066,80.6047,0,6,6,3,1,4,SOMEHOW,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,80.6064,86.1047,0,7,7,40,1,41,NASCENT,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,86.1068,91.6037,0,8,8,33,1,34,FICKLE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,91.6055,97.1048,0,9,9,22,1,23,GUARD,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,97.1066,102.6047,0,10,10,41,1,42,NUANCE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,102.6061,108.1051,0,11,11,25,1,26,AMPLIFY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,108.1062,113.6049,0,12,12,45,1,46,PAUCITY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,113.6064,119.1047,0,13,13,43,1,44,ORNATE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,119.1066,124.6048,0,14,14,38,1,39,LEVITY,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,124.6062,130.1049,0,15,15,36,1,37,INSIPID,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,130.1061,135.6039,0,16,16,0,1,1,DEPTH,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,135.6053,141.1048,0,17,17,24,1,25,AFFABLE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,141.1066,146.6049,0,18,18,9,1,10,LISTEN,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,146.6067,152.1049,0,19,19,46,1,47,PENSIVE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,152.1061,157.6039,0,20,20,14,1,15,LEGAL,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,157.6054,163.1049,0,21,21,34,1,35,GARNER,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,163.1062,168.605,0,22,22,10,1,11,THREW,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,168.6069,174.105,0,23,23,47,1,48,PROBITY,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,174.1067,179.605,0,24,24,26,1,27,ASTUTE,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,179.6064,185.105,0,25,25,32,1,33,ESCHEW,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,185.1068,190.605,0,26,26,35,1,36,INANE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,190.6068,196.1051,0,27,27,44,1,45,PATHOS,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,196.1064,201.605,0,28,28,8,1,9,COATING,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,201.6067,207.105,0,29,29,37,1,38,LAMENT,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,207.1069,212.6051,0,30,30,16,1,17,SUPPER,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,212.6067,218.1051,0,31,31,21,1,22,SWITCH,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,218.1067,223.605,0,32,32,2,1,3,ASSUME,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,223.6064,229.1051,0,33,33,20,1,21,FICTION,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,229.1067,234.6051,0,34,34,7,1,8,FARTHER,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,234.6065,240.1051,0,35,35,29,1,30,DEPLORE,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,240.1065,245.6051,0,36,36,11,1,12,LIBERTY,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,245.6066,251.1052,0,37,37,17,1,18,RURAL,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,251.1069,256.6053,0,38,38,42,1,43,OPULENT,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,256.6071,262.1052,0,39,39,15,1,16,EXAMINE,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,262.1066,267.6051,0,40,40,39,1,40,MYOPIC,hard,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,267.6066,273.1052,0,41,41,5,1,6,SPEECH,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,273.1067,278.6054,0,42,42,13,1,14,MASTER,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,278.6075,284.1053,0,43,43,6,1,7,COOLING,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,284.1066,289.6052,0,44,44,18,1,19,CULTURE,easy,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,289.6066,295.1048,0,45,45,28,1,29,COPIOUS,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,295.1065,300.6053,0,46,46,1,1,2,CLOSER,easy,old,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,300.607,306.1053,0,47,47,30,1,31,DETER,hard,old,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,306.1057,320.8893,space,14.7618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,92,ORNATE,hard,,,,,,,,320.9036,323.3223,z,1.3928,,0,0,0,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,323.3236,325.289,m,0.9246,,0,1,1,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,325.2904,327.7046,z,1.3822,,0,2,2,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,2,SOFTLY,easy,,,,,,,,327.7057,329.7389,m,1.0031,,0,3,3,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,47,PRUDENT,hard,,,,,,,,329.7403,332.0555,m,1.2738,,0,4,4,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,332.0569,334.4555,m,1.36,,0,5,5,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,334.4566,338.889,m,3.391,,0,6,6,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,338.8904,340.8221,m,0.8941,,0,7,7,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,340.8232,342.539,m,0.678,,0,8,8,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,43,PACIFY,hard,,,,,,,,342.5403,344.4056,m,0.8235,,0,9,9,42,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,344.4069,346.2223,m,0.7762,,0,10,10,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,67,CULTURE,easy,,,,,,,,346.2235,348.0056,m,0.7456,,0,11,11,66,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,348.0067,349.9056,m,0.8583,,0,12,12,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,37,AVARICE,hard,,,,,,,,349.907,351.8888,m,0.9447,,0,13,13,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,351.89,353.7055,m,0.7738,,0,14,14,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,89,NASCENT,hard,,,,,,,,353.7067,355.939,z,1.1909,,0,15,15,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,355.9402,358.1389,z,1.1579,,0,16,16,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,358.1403,360.2389,m,1.0581,,0,17,17,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,360.2403,362.0054,m,0.7239,,0,18,18,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,362.0067,364.1388,z,1.1018,,0,19,19,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,63,LEGAL,easy,,,,,,,,364.14,366.189,m,1.0075,,0,20,20,62,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,366.1901,368.1214,z,0.8953,,0,21,21,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
