consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training1.started,training1.stopped,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials1.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,400.8707,403.3513,m,1.4432,,0,29,29,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,8,SERVING,easy,,,,,,,,403.3531,405.3348,z,0.9405,,0,30,30,7,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,405.3368,407.0186,z,0.6435,,0,31,31,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,87,LEVITY,hard,,,,,,,,407.0208,408.8352,m,0.7763,,0,32,32,86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,408.8377,411.219,m,1.3343,,0,33,33,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,411.2214,413.1029,z,0.8379,,0,34,34,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,413.1054,415.0859,m,0.9338,,0,35,35,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,67,CULTURE,easy,,,,,,,,415.0883,417.205,m,1.0817,,0,36,36,66,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,417.2057,419.1854,m,0.9418,,0,37,37,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,1,LEADER,easy,,,,,,,,419.1878,420.9696,z,0.7376,,0,38,38,0,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,420.9724,422.9522,m,0.9343,,0,39,39,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,422.9546,425.136,z,1.1404,,0,40,40,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,425.1384,426.9859,z,0.8014,,0,41,41,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,426.9882,429.2525,z,1.2341,,0,42,42,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,429.2546,431.0537,m,0.7688,,0,43,43,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,65,SUPPER,easy,,,,,,,,431.056,432.8198,m,0.7267,,0,44,44,64,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,432.8218,434.6031,m,0.7449,,0,45,45,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,36,APPEASE,hard,,,,,,,,434.6051,436.3413,z,0.6999,,0,46,46,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,436.3422,438.1861,z,0.8087,,0,47,47,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,39,EPITOME,hard,,,,,,,,438.1884,440.2201,z,1.0061,,0,48,48,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,440.2225,442.1364,m,0.8719,,0,49,49,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,442.1386,443.9366,m,0.7516,,0,50,50,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,443.9392,445.6427,z,0.6681,,0,51,51,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,445.6442,447.5373,m,0.8579,,0,52,52,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,447.5404,449.5033,z,0.9276,,0,53,53,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,42,MOLLIFY,hard,,,,,,,,449.5053,451.2868,z,0.7367,,0,54,54,41,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,451.2885,453.0703,z,0.7386,,0,55,55,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,37,AVARICE,hard,,,,,,,,453.0726,454.8201,z,0.7006,,0,56,56,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,454.8222,456.688,m,0.818,,0,57,57,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,456.6908,458.4711,m,0.7352,,0,58,58,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,458.4731,460.271,m,0.7554,,0,59,59,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,460.2733,462.0208,z,0.7012,,0,60,60,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,462.0231,464.2543,m,1.1977,,0,61,61,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,94,PAUCITY,hard,,,,,,,,464.2566,466.1041,z,0.8079,,0,62,62,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,466.1061,468.0376,m,0.8884,,0,63,63,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,468.0403,470.16,z,1.0726,,0,64,64,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,470.1621,471.9605,m,0.7617,,0,65,65,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,471.9627,473.9105,m,0.902,,0,66,66,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,473.9124,475.777,m,0.8279,,0,67,67,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,475.7791,477.5612,z,0.7348,,0,68,68,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,477.563,479.4273,z,0.817,,0,69,69,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,479.4294,481.2772,z,0.8006,,0,70,70,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,5,PARTNER,easy,,,,,,,,481.2795,482.9273,z,0.6013,,0,71,71,4,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,482.9294,484.5611,m,0.5911,,0,72,72,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,484.5634,486.4945,z,0.8885,,0,73,73,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,76,CANDOR,hard,,,,,,,,486.4971,488.4943,m,0.9588,,0,74,74,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,488.4963,491.8945,z,2.3526,,0,75,75,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,29,REMORSE,hard,,,,,,,,491.8964,493.6945,z,0.7563,,0,76,76,28,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,63,LEGAL,easy,,,,,,,,493.6975,495.6452,m,0.9009,,0,77,77,62,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,495.6471,497.4947,m,0.8103,,0,78,78,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,497.4971,499.428,z,0.8882,,0,79,79,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,499.4304,501.2115,m,0.7375,,0,80,80,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,501.2139,503.0283,m,0.7675,,0,81,81,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,503.0302,505.0782,z,1.0008,,0,82,82,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,505.0804,506.8953,m,0.7671,,0,83,83,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,73,AFFABLE,hard,,,,,,,,506.8976,508.8285,z,0.885,,0,84,84,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,508.8307,510.9963,z,1.1193,,0,85,85,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,13,WEATHER,easy,,,,,,,,510.9986,513.7126,m,1.6718,,0,86,86,12,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,513.715,515.6297,z,0.8691,,0,87,87,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,38,COERCE,hard,,,,,,,,515.6317,517.6791,z,1.0016,,0,88,88,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,517.6811,519.4788,m,0.7535,,0,89,89,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,519.4808,521.1628,z,0.6519,,0,90,90,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,521.1648,522.8633,z,0.6619,,0,91,91,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,31,SEMINAL,hard,,,,,,,,522.865,524.7962,z,0.8891,,0,92,92,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,88,MYOPIC,hard,,,,,,,,524.7983,527.5629,z,1.7261,,0,93,93,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,527.5651,529.3126,z,0.7016,,0,94,94,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,16,REGION,easy,,,,,,,,529.3151,531.1297,m,0.7763,,0,95,95,15,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.1312,538.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0355,539.1136,n,1.0547,,0,0,0,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.116,540.3134,n,1.1731,,0,1,1,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.315,541.3969,y,1.0568,,0,2,2,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3991,542.7139,n,1.2845,,0,3,3,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.7158,543.7975,y,1.0527,,0,4,4,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.8,545.0477,n,1.218,,0,5,5,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.05,546.3639,n,1.2856,,0,6,6,98,1,99,Susan Kormer,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.3656,547.3974,y,1.0034,,0,7,7,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4,548.5969,y,1.1675,,0,8,8,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.599,549.7805,n,1.1525,,0,9,9,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.7827,551.2971,y,1.4875,,0,10,10,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.2993,552.6812,n,1.352,,0,11,11,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.6835,553.814,n,1.1086,,0,12,12,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.8163,555.9141,n,2.0737,,0,13,13,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9165,557.8877,n,1.9513,,0,14,14,56,1,57,Suzanne Clarkson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.8889,559.2647,n,1.3563,,0,15,15,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.2669,560.4474,y,1.1551,,0,16,16,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
