consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,language_background_q.block_1/Q60
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5788,658.6435,n,1.0445,,0,1,1,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6449,660.0932,n,1.4359,,0,2,2,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0941,662.0436,n,1.9308,,0,3,3,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0446,663.244,y,1.1891,,0,4,4,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2457,664.2605,n,0.9944,,0,5,5,79,1,80,Dale Blyth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.2622,665.9436,n,1.6665,,0,6,6,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9459,667.4275,n,1.4494,,0,7,7,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.4297,668.7934,n,1.3385,,0,8,8,91,1,92,Steve Yussen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.7959,669.6939,n,0.8668,,0,9,9,65,1,66,Alex Lumsden,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6961,671.0607,n,1.336,,0,10,10,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0631,672.2769,n,1.1831,,0,11,11,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2787,674.3104,n,2.0043,,0,12,12,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.3128,675.4108,y,1.0682,,0,13,13,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.4124,676.7767,n,1.3335,,0,14,14,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.7799,677.7768,n,0.9677,,0,15,15,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.7781,678.9935,n,1.186,,0,16,16,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9961,680.2942,n,1.2669,,0,17,17,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2961,682.0272,n,1.7005,,0,18,18,37,1,38,Jane Smiley,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0295,682.7939,y,0.7357,,0,19,19,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.7962,684.0769,n,1.2561,,0,20,20,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0791,685.1444,n,1.0344,,0,21,21,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1466,685.9107,n,0.7323,,0,22,22,16,1,17,James Joyce,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.9128,686.4602,n,0.5204,,0,23,23,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.4625,687.3936,y,0.9046,,0,24,24,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.3957,688.3437,n,0.9206,,0,25,25,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3459,689.0772,y,0.7054,,0,26,26,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0792,691.3942,n,2.2842,,0,27,27,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.3967,692.6265,n,1.2002,,0,28,28,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.6288,693.7765,n,1.1202,,0,29,29,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.7786,694.5766,n,0.7701,,0,30,30,81,1,82,Hilda Borko,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5779,695.2268,n,0.6162,,0,31,31,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.2291,697.3107,n,2.0526,,0,32,32,85,1,86,Aimee Dorr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.3131,698.4782,n,1.1426,,0,33,33,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.4802,699.5275,n,1.0182,,0,34,34,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.5294,700.4097,n,0.8579,,0,35,35,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.4109,701.1263,n,0.6904,,0,36,36,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1283,702.1434,n,0.9867,,0,37,37,98,1,99,Susan Kormer,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.1458,702.8933,n,0.7219,,0,38,38,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.896,703.9099,y,0.9879,,0,39,39,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.9126,705.727,y,1.7893,,0,40,40,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.7294,706.9927,n,1.2405,,0,41,41,95,1,96,Hugh Lytton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.9937,708.1935,n,1.1664,,0,42,42,11,1,12,Salman Rushdie,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1955,708.9601,n,0.7364,,0,43,43,17,1,18,Joyce Carol Oates,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.962,709.5434,n,0.5544,,0,44,44,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5455,710.2603,y,0.6901,,0,45,45,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2628,711.9599,y,1.667,,0,46,46,41,1,42,Tom Clancy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9623,712.8934,y,0.9027,,0,47,47,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.8963,713.7604,n,0.8341,,0,48,48,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.7627,714.4444,y,0.651,,0,49,49,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4464,715.793,n,1.3154,,0,50,50,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.7953,716.5931,y,0.7665,,0,51,51,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.5952,717.3098,y,0.6843,,0,52,52,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.3122,718.1768,n,0.8348,,0,53,53,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.179,719.126,n,0.9193,,0,54,54,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.1283,719.7608,n,0.6011,,0,55,55,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.7626,720.444,n,0.6517,,0,56,56,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.4464,721.1142,n,0.6465,,0,57,57,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.1158,721.6765,n,0.5336,,0,58,58,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.6789,722.4103,n,0.701,,0,59,59,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.4128,723.117,n,0.6822,,0,60,60,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1183,723.7098,n,0.5714,,0,61,61,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7119,724.4594,n,0.7245,,0,62,62,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.4616,725.3434,n,0.858,,0,63,63,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.3458,726.6441,y,1.2755,,0,64,64,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.646,727.4441,n,0.7703,,0,65,65,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.446,728.126,n,0.6568,,0,66,66,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.1286,728.8103,n,0.6513,,0,67,67,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.8125,729.4268,n,0.5898,,0,68,68,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.429,730.4111,n,0.9515,,0,69,69,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.4129,731.0599,n,0.6182,,0,70,70,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0616,731.9433,n,0.8505,,0,71,71,18,1,19,Nora Ephron,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.9453,732.493,n,0.5221,,0,72,72,87,1,88,Martin Ford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.4955,733.2161,n,0.6987,,0,73,73,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.2175,734.0428,n,0.8035,,0,74,74,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0456,735.3677,n,1.3006,,0,75,75,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3689,735.8928,n,0.5081,,0,76,76,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.8952,736.6437,n,0.7203,,0,77,77,80,1,81,Harrison Boldt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.646,738.2433,n,1.5702,,0,78,78,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2457,740.0598,n,1.7889,,0,79,79,10,1,11,Vladimir Nabokov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0625,740.5596,n,0.4708,,0,80,80,0,1,1,Saul Bellow,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5622,741.0942,n,0.5013,,0,81,81,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0963,741.5932,n,0.4721,,0,82,82,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.5956,742.3767,n,0.7501,,0,83,83,53,1,54,Elliot Blass,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.379,745.0432,y,2.6352,,0,84,84,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0454,745.9094,n,0.8416,,0,85,85,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9117,746.7597,y,0.8238,,0,86,86,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,248724,001,2026-04-10_16h07.29.219,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.7622,747.3434,n,0.5574,,0,87,87,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
