consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training4.started,training4.stopped,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,trials4.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,428.6974,430.5453,z,0.8147,,0,29,29,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,29,REMORSE,hard,,,,,,,,430.5466,432.5624,m,0.9845,,0,30,30,28,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,432.5639,434.546,z,0.9476,,0,31,31,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,434.5474,436.6294,z,1.0488,,0,32,32,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,436.6309,438.9957,z,1.3321,,0,33,33,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,438.9971,440.7628,z,0.7473,,0,34,34,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,440.7641,443.4462,m,1.6495,,0,35,35,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,443.4472,445.3799,m,0.8998,,0,36,36,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,39,EPITOME,hard,,,,,,,,445.3814,447.5134,m,1.0983,,0,37,37,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,447.5149,449.9303,m,1.3869,,0,38,38,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,31,SEMINAL,hard,,,,,,,,449.9315,452.464,m,1.4986,,0,39,39,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,16,REGION,easy,,,,,,,,452.4653,457.914,m,4.4156,,0,40,40,15,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,457.9153,459.8805,m,0.9314,,0,41,41,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,92,ORNATE,hard,,,,,,,,459.8819,461.6639,z,0.7644,,0,42,42,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,40,INEPT,hard,,,,,,,,461.6654,463.764,z,1.0686,,0,43,43,39,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,55,COOLING,easy,,,,,,,,463.7657,465.7477,m,0.9481,,0,44,44,54,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,465.749,469.1639,z,2.3903,,0,45,45,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,469.1655,471.2642,z,1.0692,,0,46,46,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,471.266,473.7141,m,1.4145,,0,47,47,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,36,APPEASE,hard,,,,,,,,473.7151,475.5147,m,0.7652,,0,48,48,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,88,MYOPIC,hard,,,,,,,,475.5159,477.6647,z,1.1162,,0,49,49,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,477.6664,479.8143,z,1.1174,,0,50,50,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,87,LEVITY,hard,,,,,,,,479.8158,481.9818,m,1.1323,,0,51,51,86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,481.9832,483.8647,m,0.8501,,0,52,52,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,483.8661,485.5648,m,0.6741,,0,53,53,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,485.5659,487.5845,z,0.9894,,0,54,54,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,487.5856,489.6482,m,1.0308,,0,55,55,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,89,NASCENT,hard,,,,,,,,489.65,491.6818,z,0.9987,,0,56,56,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,491.6835,493.4985,m,0.785,,0,57,57,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,493.5001,495.2987,z,0.765,,0,58,58,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,495.3003,498.1151,m,1.7879,,0,59,59,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,498.1162,500.4491,z,1.3147,,0,60,60,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,43,PACIFY,hard,,,,,,,,500.4505,502.3154,m,0.8309,,0,61,61,42,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,502.3169,504.8822,m,1.5398,,0,62,62,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,504.8837,508.4168,z,2.4989,,0,63,63,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,508.4182,510.2494,m,0.7993,,0,64,64,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,510.2509,512.0497,m,0.7656,,0,65,65,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,512.0512,514.1996,m,1.1148,,0,66,66,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,514.201,515.8998,m,0.6684,,0,67,67,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,515.9013,517.7332,m,0.7982,,0,68,68,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,517.7347,519.5668,m,0.7966,,0,69,69,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,519.5683,521.3164,z,0.7353,,0,70,70,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,521.3177,526.167,z,3.8153,,0,71,71,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,71,GUARD,easy,,,,,,,,526.1687,528.6004,m,1.3977,,0,72,72,70,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,528.6018,530.6006,m,0.9637,,0,73,73,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,78,DEPLORE,hard,,,,,,,,530.602,532.3339,m,0.6992,,0,74,74,77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,532.3354,534.5006,m,1.1315,,0,75,75,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,534.5019,536.2844,z,0.7476,,0,76,76,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,536.2861,538.3173,m,0.9975,,0,77,77,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,80,ENMITY,hard,,,,,,,,538.319,541.3506,m,2.0055,,0,78,78,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,541.3519,543.2679,z,0.881,,0,79,79,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,47,PRUDENT,hard,,,,,,,,543.2692,546.0341,m,1.7405,,0,80,80,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,546.036,548.0343,m,0.9693,,0,81,81,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,33,TORPID,hard,,,,,,,,548.0357,549.7182,m,0.6524,,0,82,82,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,42,MOLLIFY,hard,,,,,,,,549.7202,551.4353,m,0.6811,,0,83,83,41,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,551.4365,553.3846,m,0.9245,,0,84,84,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,553.3855,555.918,m,1.5032,,0,85,85,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,96,PROBITY,hard,,,,,,,,555.9192,557.6859,z,0.7318,,0,86,86,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,557.6874,559.4187,m,0.6977,,0,87,87,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,559.42,563.2522,m,2.7985,,0,88,88,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,563.2536,565.0687,m,0.7813,,0,89,89,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,565.0704,567.0855,z,0.9838,,0,90,90,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,6,POETIC,easy,,,,,,,,567.0868,569.6187,m,1.5064,,0,91,91,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,11,ANGRY,easy,,,,,,,,569.6202,571.3858,m,0.7314,,0,92,92,10,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,571.3872,573.1858,m,0.765,,0,93,93,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,573.1873,575.2526,z,1.031,,0,94,94,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,575.2542,577.0528,m,0.768,,0,95,95,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0535,585.8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.826,587.8869,y,2.0331,,0,0,0,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.8886,589.3535,y,1.4477,,0,1,1,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3549,591.0697,n,1.7045,,0,2,2,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0708,592.3207,n,1.2298,,0,3,3,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3221,593.3704,n,1.0285,,0,4,4,55,1,56,Katherine Carpenter,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3718,594.5032,y,1.116,,0,5,5,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.5049,596.0043,n,1.4802,,0,6,6,0,1,1,Saul Bellow,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0058,600.0201,n,4.0037,,0,7,7,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0215,600.9367,n,0.9001,,0,8,8,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9378,601.8536,n,0.9037,,0,9,9,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.8551,602.7704,n,0.9023,,0,10,10,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7721,603.8712,y,1.0805,,0,11,11,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8725,604.7704,n,0.8844,,0,12,12,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.7718,605.8038,n,1.0131,,0,13,13,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.805,606.9375,y,1.117,,0,14,14,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.939,607.6373,n,0.6797,,0,15,15,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406414,001,2026-04-14_16h58.29.167,DFv2,2026.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6387,608.3541,n,0.6952,,0,16,16,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
