consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.947,643.92,n,0.963,,0,27,27,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.92,645.126,n,1.189,,0,28,28,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.126,646.397,n,1.26,,0,29,29,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.398,647.325,n,0.916,,0,30,30,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.326,648.004,n,0.661,,0,31,31,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.004,649.41,y,1.399,,0,32,32,50,1,51,Christopher Barr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.41,650.176,n,0.748,,0,33,33,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.177,650.948,n,0.759,,0,34,34,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.949,651.711,y,0.741,,0,35,35,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.711,653.016,n,1.282,,0,36,36,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.017,654.032,n,1.009,,0,37,37,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.033,654.805,n,0.757,,0,38,38,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.805,655.4,n,0.577,,0,39,39,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.401,656.05,n,0.633,,0,40,40,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.05,656.767,n,0.703,,0,41,41,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.768,657.712,n,0.929,,0,42,42,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.712,658.312,n,0.579,,0,43,43,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.312,658.973,n,0.649,,0,44,44,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.974,660.023,n,1.029,,0,45,45,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.024,660.601,n,0.557,,0,46,46,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.601,661.44,n,0.823,,0,47,47,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.44,662.368,y,0.914,,0,48,48,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.369,664.775,y,2.399,,0,49,49,68,1,69,David Perry,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.775,665.436,n,0.642,,0,50,50,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.437,666.569,n,1.122,,0,51,51,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.57,673.516,y,6.932,,0,52,52,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.517,675.155,n,1.624,,0,53,53,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.156,675.95,n,0.776,,0,54,54,91,1,92,Steve Yussen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.95,677.061,y,1.091,,0,55,55,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.062,678.022,n,0.952,,0,56,56,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.024,679.49,n,1.461,,0,57,57,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.49,680.623,n,1.12,,0,58,58,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.623,681.495,n,0.849,,0,59,59,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.496,683.279,y,1.767,,0,60,60,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.28,684.135,n,0.832,,0,61,61,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.135,685.297,n,1.14,,0,62,62,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.297,685.985,n,0.675,,0,63,63,56,1,57,Suzanne Clarkson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.986,686.63,n,0.621,,0,64,64,3,1,4,Willa Cather,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.63,687.386,n,0.738,,0,65,65,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.386,688.697,n,1.292,,0,66,66,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.698,689.331,n,0.622,,0,67,67,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.331,689.997,n,0.65,,0,68,68,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.998,690.558,n,0.54,,0,69,69,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.559,691.153,n,0.576,,0,70,70,60,1,61,Samuel Paige,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.153,691.742,n,0.577,,0,71,71,33,1,34,Samuel Beckett,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.743,692.421,n,0.663,,0,72,72,83,1,84,Charles Condie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.421,693.148,n,0.717,,0,73,73,70,1,71, K. Warner Schaie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.148,693.843,n,0.686,,0,74,74,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.844,694.51,n,0.653,,0,75,75,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.51,695.171,n,0.641,,0,76,76,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.171,695.821,n,0.639,,0,77,77,16,1,17,James Joyce,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.822,696.744,y,0.915,,0,78,78,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.745,697.483,n,0.715,,0,79,79,90,1,91,Noah Whittington,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.483,698.161,y,0.664,,0,80,80,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.162,698.75,n,0.572,,0,81,81,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.751,699.488,n,0.722,,0,82,82,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.49,700.605,n,1.107,,0,83,83,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.606,701.406,n,0.787,,0,84,84,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.406,702.051,n,0.625,,0,85,85,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.051,702.873,n,0.81,,0,86,86,13,1,14,William Faulkner,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.873,703.607,n,0.721,,0,87,87,42,1,43,Nelson Demille,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.607,704.929,y,1.315,,0,88,88,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.93,705.629,n,0.689,,0,89,89,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.63,706.435,n,0.788,,0,90,90,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.436,707.285,n,0.826,,0,91,91,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.285,708.58,y,1.281,,0,92,92,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.58,709.241,n,0.641,,0,93,93,18,1,19,Nora Ephron,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.242,709.964,n,0.702,,0,94,94,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.964,710.569,n,0.59,,0,95,95,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.57,711.214,n,0.627,,0,96,96,11,1,12,Salman Rushdie,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.214,711.914,n,0.695,,0,97,97,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.915,712.581,n,0.652,,0,98,98,4,1,5,Virginia Woolf,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.582,713.626,n,1.034,,0,99,99,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.626,718.778,,,,,,,,,,,,,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,718.783,724.045,y,5.244,,0,0,0,38,1,fray,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,724.046,739.41,n,15.359,,0,1,1,25,1,exprate,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,739.412,747.834,y,8.412,,0,2,2,12,1,alberation,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,747.835,754.214,y,6.357,,0,3,3,13,1,unkempt,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,754.214,755.737,y,1.518,,0,4,4,20,1,fluid,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,755.737,756.548,y,0.788,,0,5,5,28,1,dispatch,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,756.548,757.243,y,0.689,,0,6,6,49,1,turtle,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,757.244,764.256,y,7.007,,0,7,7,62,1,wrought,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,764.256,765.056,y,0.784,,0,8,8,17,1,savoury,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,765.058,766.106,y,1.027,,0,9,9,43,1,nourishment,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,766.107,772.59,n,6.481,,0,10,10,42,1,magrity,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,772.591,774.074,y,1.462,,0,11,11,30,1,ingenious,Y,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,774.075,776.036,y,1.955,,0,12,12,44,1,abergy,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,776.037,781.287,n,5.246,,0,13,13,60,1,pudour,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,781.288,782.821,y,1.53,,0,14,14,0,1,platery,N,,,,,,,,,,,,,
,697584,001,2026-04-10_19h54.32.474,DFv2,2026.1.1,Win32,179.8561151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,782.821,783.727,y,0.894,,0,15,15,16,1,screech,Y,,,,,,,,,,,,,
