consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training2.started,training2.stopped,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials2.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q6-Comment,language_background_q.block_1/Q12,language_background_q.block_1/Q17,language_background_q.block_1/Q17-Comment,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q48,language_background_q.block_1/Q53,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q14,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,515,516.78,m,0.75,,0,63,63,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,35,BANAL,hard,,,,,,,,516.78,518.544,z,0.736,,0,64,64,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,518.545,520.609,m,1.04,,0,65,65,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,520.61,523.072,m,1.433,,0,66,66,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,523.073,526.401,z,2.296,,0,67,67,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,526.402,531.959,z,4.529,,0,68,68,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,531.961,534.541,m,1.547,,0,69,69,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,534.542,541.998,z,6.425,,0,70,70,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,68,MOTION,easy,,,,,,,,542.001,543.979,z,0.952,,0,71,71,67,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,17,SUDDEN,easy,,,,,,,,543.98,552.617,z,7.607,,0,72,72,16,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,552.618,554.748,z,1.103,,0,73,73,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,554.749,559.041,m,3.262,,0,74,74,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,559.043,561.289,m,1.216,,0,75,75,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,561.29,563.453,z,1.148,,0,76,76,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,563.454,565.251,z,0.761,,0,77,77,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,71,GUARD,easy,,,,,,,,565.252,567.381,m,1.098,,0,78,78,70,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,567.382,569.03,z,0.618,,0,79,79,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,1,LEADER,easy,,,,,,,,569.031,570.86,z,0.796,,0,80,80,0,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,570.864,572.542,m,0.648,,0,81,81,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,572.543,582.612,z,9.044,,0,82,82,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,582.614,585.574,m,1.939,,0,83,83,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,585.575,588.071,z,1.481,,0,84,84,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,40,INEPT,hard,,,,,,,,588.072,590.352,m,1.25,,0,85,85,39,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,590.353,594.298,m,2.926,,0,86,86,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,594.298,597.36,z,2.029,,0,87,87,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,597.361,600.606,m,2.219,,0,88,88,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,600.607,603.12,m,1.482,,0,89,89,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,603.121,608.096,z,3.947,,0,90,90,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,608.099,611.592,m,2.464,,0,91,91,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,11,ANGRY,easy,,,,,,,,611.593,615.504,m,2.88,,0,92,92,10,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,615.505,617.568,m,1.029,,0,93,93,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,65,SUPPER,easy,,,,,,,,617.57,628.637,m,10.041,,0,94,94,64,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,628.638,630.702,m,1.032,,0,95,95,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.702,637.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.398,639.224,y,1.804,,0,0,0,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.226,640.24,y,1,,0,1,1,18,1,19,Nora Ephron,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.241,641.471,n,1.212,,0,2,2,81,1,82,Hilda Borko,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.472,642.52,y,1.029,,0,3,3,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.522,643.568,y,1.037,,0,4,4,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.57,645.167,y,1.581,,0,5,5,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.168,646.798,n,1.614,,0,6,6,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.8,647.713,y,0.905,,0,7,7,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.714,648.479,y,0.751,,0,8,8,16,1,17,James Joyce,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.481,649.478,y,0.981,,0,9,9,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.479,650.509,y,1.02,,0,10,10,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.51,651.94,y,1.413,,0,11,11,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.942,652.79,n,0.833,,0,12,12,92,1,93,Peter Rigg,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.791,653.939,n,1.129,,0,13,13,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.939,654.871,n,0.914,,0,14,14,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.872,655.67,y,0.785,,0,15,15,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.671,656.319,y,0.633,,0,16,16,79,1,80,Dale Blyth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.319,657.184,y,0.848,,0,17,17,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.185,658.017,y,0.817,,0,18,18,29,1,30,E.B. White,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.019,658.799,y,0.767,,0,19,19,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.8,659.731,n,0.913,,0,20,20,57,1,58,Edward Cornell,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.732,661.246,n,1.497,,0,21,21,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.247,661.944,y,0.686,,0,22,22,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.945,663.211,y,1.254,,0,23,23,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.211,665.158,y,1.929,,0,24,24,87,1,88,Martin Ford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.159,669.569,n,4.391,,0,25,25,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.57,670.318,n,0.729,,0,26,26,53,1,54,Elliot Blass,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.319,671.184,y,0.856,,0,27,27,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.188,672.448,y,1.245,,0,28,28,41,1,42,Tom Clancy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.45,673.763,n,1.297,,0,29,29,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.765,674.628,y,0.848,,0,30,30,95,1,96,Hugh Lytton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.631,675.561,y,0.92,,0,31,31,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.562,677.142,y,1.565,,0,32,32,65,1,66,Alex Lumsden,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.143,679.107,y,1.948,,0,33,33,0,1,1,Saul Bellow,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.108,680.138,n,1.013,,0,34,34,85,1,86,Aimee Dorr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.14,689.56,n,9.401,,0,35,35,19,1,20,Michael Ondaatje,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.561,690.309,y,0.729,,0,36,36,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,728279,001,2026-04-17_12h24.02.304,DFv2,2026.1.1,Linux x86_64,62.11180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.31,691.558,n,1.231,,0,37,37,37,1,38,Jane Smiley,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
