consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training2.started,training2.stopped,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials2.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4-Comment,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q12,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q48,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8568,508.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.4703,513.7902,n,5.2799,,0,0,0,58,1,59,W. Patrick Dickson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7916,514.8219,n,1.0136,,0,1,1,84,1,85,Geraldine Dawson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8237,515.8899,n,1.0378,,0,2,2,48,1,49,Sue Grafton,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8912,517.0894,n,1.1749,,0,3,3,52,1,53,Thomas Bever,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0904,518.5233,y,1.3979,,0,4,4,25,1,26,Ralph Ellison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5245,519.6232,y,1.0796,,0,5,5,82,1,83,Naomi Choy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.6247,521.0899,y,1.4416,,0,6,6,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0912,522.4228,y,1.3177,,0,7,7,51,1,52,Lauren Benjamin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4241,523.3232,n,0.8786,,0,8,8,86,1,87,Frances Fincham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3244,524.2232,y,0.8766,,0,9,9,41,1,42,Tom Clancy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.2246,525.1902,n,0.9301,,0,10,10,85,1,86,Aimee Dorr,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1918,526.5235,n,1.2969,,0,11,11,28,1,29,Ray Bradbury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.525,527.4891,y,0.9239,,0,12,12,7,1,8,J.D. Salinger,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4904,528.5898,y,1.0831,,0,13,13,99,1,100,Reed Larson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5905,529.689,n,1.0772,,0,14,14,87,1,88,Martin Ford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.6904,531.09,y,1.3885,,0,15,15,21,1,22,T.S. Elliot,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0911,532.0567,y,0.9442,,0,16,16,27,1,28,Maya Angelou,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0579,533.056,n,0.974,,0,17,17,69,1,70,Miriam Sexton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0572,534.0566,n,0.9761,,0,18,18,94,1,95,Jennifer Marshal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0579,534.789,n,0.7194,,0,19,19,38,1,39,Herman Wouk,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.7898,535.6232,n,0.8047,,0,20,20,1,1,2,Thomas Pynchon,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.6245,536.4566,n,0.8143,,0,21,21,15,1,16,Ayn Rand,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.4573,537.6237,n,1.1314,,0,22,22,66,1,67,Morton Mendelson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6252,538.3558,y,0.7215,,0,23,23,24,1,25,Isabel Allende,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.357,539.1903,y,0.7982,,0,24,24,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1919,540.5236,n,1.2947,,0,25,25,44,1,45,Jack London,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5249,541.757,y,1.1939,,0,26,26,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7585,542.69,n,0.8948,,0,27,27,78,1,79,Brian Bigelow,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6913,543.5566,y,0.8307,,0,28,28,80,1,81,Harrison Boldt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.558,544.689,y,1.1082,,0,29,29,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6901,545.7225,y,1.0198,,0,30,30,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7237,546.8904,n,1.1311,,0,31,31,31,1,32,Isaac Asimov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8921,547.8903,n,0.9766,,0,32,32,64,1,65,Kirby Kavanagh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8914,548.7563,n,0.8446,,0,33,33,61,1,62,Sheryl Green,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7576,549.657,y,0.8644,,0,34,34,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.6584,550.757,n,1.0885,,0,35,35,88,1,89,Ryan Gilbertson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.7581,551.3903,n,0.6067,,0,36,36,26,1,27,Danielle Steel,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.3915,552.2238,y,0.8141,,0,37,37,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2252,552.9236,n,0.6863,,0,38,38,6,1,7,Kurt Vonnegut,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9249,553.9237,n,0.9782,,0,39,39,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.925,554.7573,n,0.7938,,0,40,40,10,1,11,Vladimir Nabokov,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7586,555.823,n,1.0292,,0,41,41,63,1,64,Frank Kiel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.8242,556.6571,y,0.8157,,0,42,42,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6583,557.6572,y,0.9766,,0,43,43,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.6585,558.5238,n,0.8513,,0,44,44,95,1,96,Hugh Lytton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5249,559.3904,n,0.8425,,0,45,45,14,1,15,Margaret Atwood,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.3915,560.2561,n,0.8522,,0,46,46,54,1,55,Jennifer Butterworth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2571,560.8894,n,0.609,,0,47,47,37,1,38,Jane Smiley,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.8906,561.7238,n,0.8239,,0,48,48,19,1,20,Michael Ondaatje,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.725,562.6908,n,0.9315,,0,49,49,98,1,99,Susan Kormer,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6921,563.424,n,0.6952,,0,50,50,91,1,92,Steve Yussen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.4251,564.1905,n,0.7499,,0,51,51,79,1,80,Dale Blyth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.1917,565.2572,n,1.0528,,0,52,52,43,1,44,J.R.R. Tolkien,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.2583,566.1571,n,0.8894,,0,53,53,93,1,94,Scott Paris,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.1585,566.9574,y,0.7663,,0,54,54,2,1,3,Bernard Malamud,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9587,568.1903,n,1.1954,,0,55,55,97,1,98,Caleb Lim,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1907,569.023,n,0.8121,,0,56,56,20,1,21,Toni Morrison,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0243,569.9238,y,0.879,,0,57,57,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9251,570.6573,n,0.7193,,0,58,58,81,1,82,Hilda Borko,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6586,571.4562,n,0.7846,,0,59,59,12,1,13,Kazuo Ishiguro,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.4574,572.257,n,0.7791,,0,60,60,47,1,48,Anne McCaffrey,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.2583,573.024,n,0.7349,,0,61,61,73,1,74,Lauren Adamson,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0254,574.1241,y,1.0676,,0,62,62,72,1,73,Mark Strauss,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.1253,574.8908,y,0.7352,,0,63,63,71,1,72,Robert Siegler,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8924,575.5908,n,0.684,,0,64,64,11,1,12,Salman Rushdie,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5926,576.4568,n,0.854,,0,65,65,18,1,19,Nora Ephron,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.458,577.7575,y,1.2923,,0,66,66,35,1,36,James Patterson,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7587,578.4242,n,0.6473,,0,67,67,76,1,77,Margarita Azmitia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4255,579.8565,y,1.4178,,0,68,68,77,1,78,Reuben Baron,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8576,580.791,n,0.8983,,0,69,69,75,1,76,Carter Anvari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.7925,581.4575,n,0.6293,,0,70,70,40,1,41,Clive Cussler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.4589,582.1906,y,0.7189,,0,71,71,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1918,583.4906,y,1.2645,,0,72,72,36,1,37,Thomas Wolfe,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.4919,584.0578,n,0.5321,,0,73,73,30,1,31,Umberto Eco,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0592,584.891,n,0.7952,,0,74,74,62,1,63,Mimi Hall,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8925,585.3911,n,0.4636,,0,75,75,65,1,66,Alex Lumsden,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.3927,586.0909,n,0.6743,,0,76,76,32,1,33,Raymond Chandler,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530510,001,2026-04-17_01h28.14.100,DFv2,2026.1.1,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0923,587.1575,n,1.0536,,0,77,77,70,1,71, K. Warner Schaie,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
